"Benchmark","Mode","Threads","Samples","Score","Score Error (90.0%)","Relative Score Error (90.0%)","Score Error (95.0%)","Relative Score Error (95.0%)","Score Error (99.9%)","Relative Score Error (99.9%)","Median Score","Median Absolute Deviation","Relative Median Absolute Deviation","Unit","Param: dataType","Param: multimapValueSize","Param: producer","Param: run","Param: sampleDataSelection","Param: size","Param: stepSizeOneToOneSelector","Param: valueFactoryFactory"
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,157.617848,3.426167,0.021737,4.228069,0.026825,8.935732,0.056692,156.076347,3.193114,0.020459,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,16384,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,126.380702,2.847601,0.022532,3.514088,0.027806,7.426782,0.058765,124.321681,1.213570,0.009762,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,32768,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,156.309099,3.562468,0.022791,4.396271,0.028125,9.291215,0.059441,152.897139,0.655656,0.004288,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,32768,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,142.138800,2.106873,0.014823,2.599992,0.018292,5.494903,0.038659,141.192620,1.346299,0.009535,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,65536,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,166.351820,1.986920,0.011944,2.451963,0.014740,5.182055,0.031151,165.363806,1.318704,0.007975,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,65536,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,129.386961,1.843287,0.014246,2.274713,0.017581,4.807447,0.037156,128.446354,0.963452,0.007501,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,131072,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,155.393322,3.014074,0.019396,3.719525,0.023936,7.860959,0.050587,153.229115,1.600785,0.010447,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,131072,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,134.201699,0.591058,0.004404,0.729397,0.005435,1.541529,0.011487,133.876701,0.441051,0.003294,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,262144,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,159.567672,3.307744,0.020729,4.081929,0.025581,8.626874,0.054064,157.286450,2.092942,0.013307,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,262144,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,139.237791,4.188975,0.030085,5.169414,0.037127,10.925199,0.078464,136.656838,1.375869,0.010068,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,524288,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,171.852339,2.809447,0.016348,3.467005,0.020174,7.327275,0.042637,171.148086,0.717074,0.004190,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,524288,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,157.369874,2.924402,0.018583,3.608865,0.022932,7.627087,0.048466,154.978520,0.381308,0.002460,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,1048576,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,195.739732,4.132698,0.021113,5.099966,0.026055,10.778425,0.055065,193.397367,1.913959,0.009897,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,1048576,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,156.912034,1.909607,0.012170,2.356555,0.015018,4.980417,0.031740,156.940242,2.004833,0.012775,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,2097152,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,183.641593,2.462032,0.013407,3.038276,0.016545,6.421187,0.034966,182.564592,0.888068,0.004864,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,2097152,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,173.011471,3.274549,0.018927,4.040965,0.023357,8.540300,0.049363,171.481219,4.550598,0.026537,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,4194304,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,204.875303,1.029643,0.005026,1.270633,0.006202,2.685395,0.013107,205.252994,1.484212,0.007231,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,4194304,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,156.847572,0.819866,0.005227,1.011758,0.006451,2.138280,0.013633,156.465768,1.258920,0.008046,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,8388608,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeRemove","avgt",1,10,182.760088,2.690998,0.014724,3.320832,0.018170,7.018349,0.038402,181.070636,2.904000,0.016038,"ns/op",MAP,1,PDB_INTEGER,1,MATCH,8388608,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,13.721770,0.103811,0.007565,0.128108,0.009336,0.270747,0.019731,13.629787,0.045846,0.003364,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,1,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,16.590729,0.162546,0.009797,0.200590,0.012091,0.423934,0.025552,16.575880,0.280994,0.016952,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,1,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,13.663859,0.108284,0.007925,0.133629,0.009780,0.282415,0.020669,13.595193,0.040331,0.002967,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,2,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,16.197510,0.100237,0.006188,0.123698,0.007637,0.261426,0.016140,16.084537,0.040563,0.002522,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,2,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,13.814051,0.137784,0.009974,0.170033,0.012309,0.359353,0.026014,13.704910,0.065451,0.004776,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,4,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,16.131233,0.079108,0.004904,0.097623,0.006052,0.206319,0.012790,16.073125,0.010004,0.000622,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,4,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,18.922406,0.154403,0.008160,0.190542,0.010070,0.402697,0.021281,18.821748,0.100499,0.005340,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,8,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,20.338438,0.062669,0.003081,0.077337,0.003803,0.163447,0.008036,20.289077,0.060090,0.002962,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,8,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,13.714491,0.097890,0.007138,0.120801,0.008808,0.255305,0.018616,13.627125,0.060092,0.004410,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,16,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,16.261275,0.156245,0.009608,0.192815,0.011857,0.407501,0.025060,16.145175,0.099088,0.006137,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,16,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,18.851958,0.135074,0.007165,0.166688,0.008842,0.352284,0.018687,18.770722,0.079445,0.004232,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,32,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,20.910282,0.286636,0.013708,0.353724,0.016916,0.747572,0.035751,21.245486,0.130353,0.006136,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,32,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,20.038612,0.031665,0.001580,0.039077,0.001950,0.082586,0.004121,20.024590,0.019387,0.000968,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,64,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,21.380460,0.132348,0.006190,0.163325,0.007639,0.345176,0.016144,21.261235,0.105875,0.004980,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,64,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,18.602007,0.134369,0.007223,0.165818,0.008914,0.350445,0.018839,18.501671,0.120007,0.006486,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,128,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,23.145520,0.187096,0.008083,0.230886,0.009975,0.487962,0.021082,23.011344,0.173083,0.007522,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,128,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,19.824142,0.120630,0.006085,0.148864,0.007509,0.314613,0.015870,19.833791,0.118052,0.005952,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,256,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,25.388695,0.308233,0.012141,0.380376,0.014982,0.803898,0.031664,25.209621,0.442639,0.017558,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,256,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,20.441602,0.065356,0.003197,0.080653,0.003946,0.170454,0.008339,20.471118,0.054824,0.002678,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,512,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,25.907798,0.056370,0.002176,0.069564,0.002685,0.147018,0.005675,25.900810,0.077036,0.002974,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,512,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,22.110701,0.141287,0.006390,0.174355,0.007886,0.368488,0.016666,22.032299,0.075168,0.003412,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,1024,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,29.028038,0.450166,0.015508,0.555528,0.019138,1.174070,0.040446,29.114196,0.786095,0.027000,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,1024,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,25.230614,0.160723,0.006370,0.198340,0.007861,0.419178,0.016614,25.106834,0.032425,0.001291,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,2048,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,32.442331,0.107852,0.003324,0.133095,0.004103,0.281288,0.008670,32.414966,0.118002,0.003640,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,2048,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,27.438652,0.260889,0.009508,0.321951,0.011733,0.680420,0.024798,27.435564,0.380035,0.013852,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,4096,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,34.376204,0.281381,0.008185,0.347239,0.010101,0.733865,0.021348,34.327328,0.138919,0.004047,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,4096,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,25.305921,0.128746,0.005088,0.158879,0.006278,0.335781,0.013269,25.229655,0.076819,0.003045,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,8192,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,32.651785,0.283306,0.008677,0.349614,0.010707,0.738885,0.022629,32.692131,0.282074,0.008628,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,8192,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,25.908182,0.168341,0.006498,0.207741,0.008018,0.439046,0.016946,25.952024,0.197657,0.007616,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,16384,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,35.149026,0.430829,0.012257,0.531666,0.015126,1.123639,0.031968,34.715137,0.167983,0.004839,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,16384,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,26.631102,0.011380,0.000427,0.014044,0.000527,0.029680,0.001114,26.629899,0.016831,0.000632,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,32768,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,35.079635,0.279669,0.007972,0.345126,0.009838,0.729399,0.020793,35.111857,0.203633,0.005800,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,32768,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,29.097265,0.162942,0.005600,0.201079,0.006911,0.424966,0.014605,29.154883,0.217999,0.007477,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,65536,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,36.223904,0.277888,0.007671,0.342928,0.009467,0.724755,0.020008,36.290365,0.094687,0.002609,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,65536,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,30.943453,0.358105,0.011573,0.441920,0.014282,0.933967,0.030183,30.809897,0.471338,0.015298,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,131072,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,38.617341,0.220002,0.005697,0.271494,0.007030,0.573784,0.014858,38.438412,0.039386,0.001025,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,131072,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,32.253294,0.339568,0.010528,0.419044,0.012992,0.885621,0.027458,32.291270,0.332823,0.010307,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,262144,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,42.314283,0.289075,0.006832,0.356733,0.008431,0.753931,0.017817,42.326696,0.437606,0.010339,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,262144,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,32.891423,0.057088,0.001736,0.070450,0.002142,0.148891,0.004527,32.935560,0.051106,0.001552,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,524288,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,42.327741,0.166048,0.003923,0.204912,0.004841,0.433067,0.010231,42.353534,0.190047,0.004487,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,524288,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,37.452310,0.242259,0.006468,0.298960,0.007982,0.631831,0.016870,37.449864,0.217767,0.005815,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,1048576,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,47.945543,0.461905,0.009634,0.570015,0.011889,1.204687,0.025126,47.785671,0.540168,0.011304,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,1048576,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,39.125630,0.209209,0.005347,0.258175,0.006599,0.545636,0.013946,39.233429,0.270637,0.006898,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,2097152,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,49.037987,0.250613,0.005111,0.309269,0.006307,0.653619,0.013329,49.034740,0.412040,0.008403,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,2097152,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,38.847008,0.661121,0.017019,0.815857,0.021002,1.724258,0.044386,38.816679,0.821817,0.021172,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,4194304,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,47.931149,0.893503,0.018641,1.102629,0.023004,2.330330,0.048618,48.033776,0.611549,0.012732,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,4194304,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,37.914126,0.185903,0.004903,0.229415,0.006051,0.484852,0.012788,38.023781,0.244425,0.006428,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,8388608,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKey","avgt",1,10,51.101527,0.244792,0.004790,0.302086,0.005911,0.638437,0.012494,51.000045,0.265816,0.005212,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,8388608,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,9.401203,0.052938,0.005631,0.065328,0.006949,0.138067,0.014686,9.369646,0.026628,0.002842,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,1,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,9.996650,0.071751,0.007177,0.088544,0.008857,0.187132,0.018719,10.038729,0.105005,0.010460,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,1,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,9.381622,0.038000,0.004050,0.046894,0.004998,0.099107,0.010564,9.363067,0.016653,0.001779,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,2,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,9.916877,0.063644,0.006418,0.078540,0.007920,0.165988,0.016738,9.898242,0.067274,0.006797,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,2,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,9.634881,0.068273,0.007086,0.084252,0.008744,0.178060,0.018481,9.590861,0.086478,0.009017,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,4,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,9.846534,0.069210,0.007029,0.085409,0.008674,0.180506,0.018332,9.783031,0.044466,0.004545,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,4,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,10.667941,0.086606,0.008118,0.106877,0.010019,0.225877,0.021173,10.611304,0.109375,0.010307,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,8,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,11.667482,0.068118,0.005838,0.084061,0.007205,0.177657,0.015227,11.678293,0.100626,0.008616,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,8,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,11.802574,0.114990,0.009743,0.141904,0.012023,0.299904,0.025410,11.771602,0.144288,0.012257,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,16,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,12.890398,0.071671,0.005560,0.088445,0.006861,0.186923,0.014501,12.869745,0.061074,0.004746,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,16,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,16.331006,0.092531,0.005666,0.114188,0.006992,0.241328,0.014777,16.302557,0.088574,0.005433,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,32,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,17.667700,0.111475,0.006310,0.137566,0.007786,0.290736,0.016456,17.539862,0.014233,0.000811,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,32,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,16.962122,0.207374,0.012226,0.255910,0.015087,0.540849,0.031886,16.878215,0.260899,0.015458,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,64,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,17.985006,0.081761,0.004546,0.100897,0.005610,0.213239,0.011856,17.968371,0.073395,0.004085,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,64,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,13.830873,0.094806,0.006855,0.116996,0.008459,0.247263,0.017878,13.799170,0.121277,0.008789,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,128,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,16.922270,0.087993,0.005200,0.108588,0.006417,0.229493,0.013562,16.941846,0.121741,0.007186,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,128,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,16.043750,0.022494,0.001402,0.027759,0.001730,0.058667,0.003657,16.041919,0.024653,0.001537,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,256,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,19.338807,0.132015,0.006826,0.162913,0.008424,0.344305,0.017804,19.393301,0.072720,0.003750,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,256,1,VF_CHAMP_MULTIMAP_HHAMT
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,18.386901,0.099279,0.005399,0.122515,0.006663,0.258927,0.014082,18.382772,0.168416,0.009162,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,512,1,VF_CHAMP_MAP_AS_MULTIMAP
"io.usethesource.criterion.JmhSetMultimapBenchmarks.timeMapLikeContainsKeyNotContained","avgt",1,10,22.496749,0.145946,0.006487,0.180105,0.008006,0.380639,0.016920,22.503155,0.226616,0.010070,"ns/op",MAP,1,PDB_INTEGER,2,MATCH,512,1,VF_CHAMP_MULTIMAP_HHAMT
